CustomerID,Age,Gender,TenureYears,MonthlyCharges,TotalCharges,ContractType,InternetService,PaymentMethod,SeniorCitizen,SupportCalls,StreamingService,PaperlessBilling,Churn
CUST03892,69.0,Male,5,30.98,2205.61,Month-to-month,DSL,Bank transfer,Yes,2,Yes,No,Yes
CUST03893,29.0,Male,9,77.3,8842.54,Month-to-month,Fiber optic,Bank transfer,No,2,Yes,Yes,No
CUST03894,55.0,Female,8,22.38,2378.15,Month-to-month,DSL,Credit card,No,3,No,No,No
CUST03895,18.0,Male,10,59.69,7534.57,Month-to-month,Fiber optic,Bank transfer,No,2,Yes,Yes,No
CUST03896,48.0,Female,9,50.34,5884.81,One year,DSL,Credit card,No,1,No,No,No
CUST03897,21.0,Male,0,91.43,430.24,Month-to-month,Fiber optic,Electronic check,No,6,No,No,Yes
CUST03898,66.0,Male,2,25.56,814.67,Two year,DSL,Mailed check,Yes,3,Yes,Yes,No
CUST03899,62.0,Male,1,68.87,1272.86,Month-to-month,Fiber optic,Electronic check,Yes,1,Yes,Yes,No
CUST03900,67.0,Male,7,77.91,6936.97,Month-to-month,DSL,Credit card,Yes,2,Yes,Yes,Yes
CUST03901,22.0,Male,6,81.73,6758.84,Month-to-month,Fiber optic,Mailed check,No,2,No,No,No
CUST03902,47.0,Female,1,60.52,861.79,One year,No,Mailed check,No,0,No,Yes,No
CUST03903,41.0,Male,5,50.44,3347.0,One year,DSL,Mailed check,No,2,No,No,No
CUST03904,20.0,Male,2,88.25,2394.93,Two year,Fiber optic,Electronic check,No,5,No,Yes,No
CUST03905,28.0,Male,7,104.76,9896.85,Month-to-month,No,Mailed check,No,2,No,No,No
CUST03906,62.0,Male,9,89.36,9989.39,Month-to-month,No,Electronic check,Yes,1,No,Yes,No
CUST03907,21.0,Female,2,113.21,3619.07,One year,Fiber optic,Electronic check,No,0,Yes,Yes,No
CUST03908,43.0,Male,9,91.73,10165.63,One year,DSL,Mailed check,No,3,Yes,Yes,Yes
CUST03909,44.0,Male,8,96.46,9786.26,Two year,DSL,Credit card,No,2,Yes,No,No
CUST03910,63.0,Male,0,36.79,400.75,Month-to-month,Fiber optic,Mailed check,Yes,2,No,No,No
CUST03911,60.0,Male,4,61.95,3148.71,One year,Fiber optic,Mailed check,Yes,1,Yes,No,No
CUST03912,44.0,Female,2,68.51,2212.54,Month-to-month,Fiber optic,Electronic check,No,2,Yes,No,No
CUST03913,59.0,Female,5,45.63,2886.08,Month-to-month,Fiber optic,Mailed check,No,3,Yes,Yes,Yes
CUST03914,68.0,Male,9,72.85,8273.81,Month-to-month,DSL,Credit card,Yes,1,No,No,No
CUST03915,67.0,Male,1,49.08,929.91,One year,DSL,Mailed check,Yes,2,Yes,Yes,No
CUST03916,23.0,Male,8,88.75,9172.35,One year,No,Credit card,No,1,Yes,Yes,No
CUST03917,32.0,Male,5,67.03,4533.08,Month-to-month,No,Bank transfer,No,2,No,No,No
CUST03918,,Male,6,65.88,5273.13,Month-to-month,Fiber optic,Bank transfer,No,2,Yes,Yes,No
CUST03919,59.0,Female,4,118.36,6153.47,Month-to-month,DSL,Bank transfer,No,1,Yes,Yes,Yes
CUST03920,54.0,Female,8,59.24,6007.83,Month-to-month,No,Mailed check,No,2,No,Yes,Yes
CUST03921,54.0,Male,0,56.23,79.31,Month-to-month,DSL,Electronic check,No,1,Yes,Yes,No
CUST03922,59.0,Male,4,51.86,2979.69,Month-to-month,Fiber optic,Credit card,No,1,No,Yes,Yes
CUST03923,54.0,Male,10,109.47,14253.88,One year,DSL,Bank transfer,No,0,No,No,No
CUST03924,52.0,Female,9,69.67,7746.72,Month-to-month,Fiber optic,Credit card,No,1,Yes,No,Yes
CUST03925,40.0,Male,10,80.0,9857.27,Month-to-month,Fiber optic,Electronic check,No,0,No,No,No
CUST03926,23.0,Male,5,38.08,2340.49,Two year,No,Credit card,No,1,Yes,Yes,Yes
CUST03927,21.0,Female,6,74.09,,Month-to-month,Fiber optic,Credit card,No,2,Yes,Yes,No
CUST03928,35.0,Female,3,47.46,2177.42,One year,No,Bank transfer,No,2,Yes,No,No
CUST03929,26.0,Male,0,93.06,462.3,Month-to-month,Fiber optic,Credit card,No,2,Yes,Yes,No
CUST03930,66.0,Male,10,103.25,13040.58,Two year,Fiber optic,Bank transfer,Yes,0,Yes,No,No
CUST03931,46.0,Male,7,91.48,8069.6,Month-to-month,Fiber optic,Electronic check,No,1,No,Yes,Yes
CUST03932,30.0,Male,9,93.02,10750.29,One year,DSL,Bank transfer,No,1,No,Yes,No
CUST03933,64.0,Female,3,71.25,3198.44,Month-to-month,Fiber optic,Credit card,Yes,4,Yes,No,Yes
CUST03934,69.0,Female,2,91.21,2729.1,Two year,No,Electronic check,Yes,3,No,Yes,No
CUST03935,34.0,Male,6,62.27,5144.1,Month-to-month,DSL,Mailed check,No,4,Yes,Yes,No
CUST03936,62.0,Female,1,85.15,,Month-to-month,DSL,Mailed check,Yes,2,Yes,No,Yes
CUST03937,49.0,Male,7,45.9,3974.33,Month-to-month,DSL,Electronic check,No,4,Yes,No,Yes
CUST03938,65.0,Female,5,26.98,1830.46,Two year,No,Electronic check,Yes,2,Yes,No,No
CUST03939,39.0,Male,6,61.35,4790.49,One year,DSL,Credit card,No,1,No,No,No
CUST03940,21.0,Male,4,66.18,3923.97,Month-to-month,DSL,Mailed check,No,3,Yes,No,No
CUST03941,22.0,Female,8,45.64,4623.83,Month-to-month,DSL,Electronic check,No,1,Yes,No,No
CUST03942,54.0,Female,4,92.77,4956.84,Month-to-month,DSL,Mailed check,No,2,Yes,Yes,No
CUST03943,58.0,Female,10,27.36,3506.42,Month-to-month,Fiber optic,Mailed check,No,1,Yes,Yes,No
CUST03944,66.0,Female,4,42.27,2316.26,Month-to-month,No,Credit card,Yes,2,No,No,No
CUST03945,30.0,Female,2,94.86,2762.22,Two year,DSL,Electronic check,No,2,Yes,Yes,No
CUST03946,51.0,Male,10,63.71,8402.55,One year,DSL,Bank transfer,No,1,No,Yes,No
CUST03947,62.0,Male,0,90.53,391.46,Two year,No,Electronic check,Yes,0,No,No,No
CUST03948,39.0,Female,1,76.75,1232.05,Month-to-month,No,Mailed check,No,2,No,Yes,No
CUST03949,40.0,Male,7,115.07,10875.12,One year,DSL,Bank transfer,No,3,No,Yes,No
CUST03950,68.0,Male,0,79.78,82.74,Month-to-month,DSL,Bank transfer,Yes,1,Yes,Yes,Yes
CUST03951,20.0,Male,6,21.49,1616.34,Month-to-month,No,Mailed check,No,4,No,No,No
CUST03952,59.0,Male,4,55.29,3068.31,Month-to-month,Fiber optic,Bank transfer,No,2,No,Yes,No
CUST03953,51.0,Female,2,34.31,919.06,Month-to-month,No,Bank transfer,No,2,No,No,Yes
CUST03954,49.0,Male,10,112.46,14827.16,Two year,DSL,Electronic check,No,2,No,No,No
CUST03955,62.0,Male,6,30.4,2374.43,Month-to-month,Fiber optic,Mailed check,Yes,2,No,Yes,No
CUST03956,68.0,Male,8,58.77,6086.87,Two year,Fiber optic,Credit card,Yes,3,Yes,Yes,No
CUST03957,66.0,Male,1,42.61,629.1,One year,No,Bank transfer,Yes,0,Yes,No,No
CUST03958,38.0,Female,7,104.67,9230.13,Month-to-month,No,Mailed check,No,4,No,No,Yes
CUST03959,63.0,Male,8,50.86,5277.28,Month-to-month,DSL,Electronic check,Yes,3,No,No,No
CUST03960,61.0,Male,10,119.19,15142.5,Month-to-month,Fiber optic,Electronic check,Yes,2,Yes,Yes,No
CUST03961,38.0,Male,2,23.86,802.36,Month-to-month,DSL,Electronic check,No,4,No,No,No
CUST03962,61.0,Female,1,32.83,524.02,One year,No,Bank transfer,Yes,2,Yes,No,No
CUST03963,28.0,Female,6,42.46,3404.82,Two year,Fiber optic,Credit card,No,0,No,No,Yes
CUST03964,56.0,Male,4,101.11,5278.02,Month-to-month,No,Electronic check,No,2,No,No,No
CUST03965,21.0,Male,4,107.85,5980.74,Two year,DSL,Credit card,No,2,Yes,No,No
CUST03966,68.0,Female,9,27.15,3140.04,Month-to-month,DSL,Mailed check,Yes,0,No,Yes,No
CUST03967,18.0,Male,4,23.25,1170.41,Month-to-month,DSL,Electronic check,No,3,No,Yes,No
CUST03968,45.0,Female,3,94.46,4065.08,Month-to-month,DSL,Bank transfer,No,5,Yes,Yes,No
CUST03969,41.0,Male,4,33.34,1638.04,Month-to-month,Fiber optic,Electronic check,No,0,No,No,Yes
CUST03970,52.0,Male,3,33.3,1415.69,Month-to-month,No,Bank transfer,No,2,Yes,No,No
CUST03971,30.0,Female,5,22.24,1527.28,Month-to-month,Fiber optic,Mailed check,No,1,No,Yes,No
CUST03972,64.0,Male,3,24.98,944.27,Month-to-month,Fiber optic,Credit card,Yes,2,Yes,Yes,No
CUST03973,51.0,Male,1,46.37,1081.62,Month-to-month,No,Credit card,No,6,No,Yes,No
CUST03974,28.0,Male,8,26.5,2704.23,Month-to-month,No,Credit card,No,3,Yes,No,No
CUST03975,53.0,Female,1,56.89,1326.82,Month-to-month,Fiber optic,Electronic check,No,0,Yes,No,No
CUST03976,68.0,Female,8,103.28,10140.17,Month-to-month,DSL,Electronic check,Yes,3,Yes,Yes,No
CUST03977,34.0,Male,9,52.63,6286.6,One year,DSL,Mailed check,No,1,No,Yes,No
CUST03978,52.0,Male,5,92.78,5771.02,Two year,Fiber optic,Credit card,No,1,No,No,No
CUST03979,35.0,Male,8,29.39,3000.03,Month-to-month,Fiber optic,Mailed check,No,0,Yes,No,No
CUST03980,57.0,Male,8,85.94,9222.9,Month-to-month,Fiber optic,Bank transfer,No,1,No,No,No
CUST03981,39.0,Female,2,51.67,1424.01,One year,Fiber optic,Electronic check,No,1,Yes,Yes,No
CUST03982,41.0,Female,0,94.98,131.32,Month-to-month,No,Credit card,No,0,No,Yes,No
CUST03983,36.0,Female,0,33.63,327.03,One year,No,Electronic check,No,0,Yes,No,No
CUST03984,54.0,Male,2,109.79,3464.39,Month-to-month,No,Credit card,No,1,No,Yes,No
CUST03985,56.0,Male,4,44.26,2418.95,Month-to-month,No,Credit card,No,1,No,Yes,No
CUST03986,38.0,Female,2,55.31,1403.64,Month-to-month,DSL,Electronic check,No,1,No,No,Yes
CUST03987,25.0,Male,8,115.02,11983.42,Month-to-month,DSL,Electronic check,No,5,No,No,No
CUST03988,45.0,Male,8,77.85,7698.42,One year,Fiber optic,Mailed check,No,2,No,Yes,No
CUST03989,22.0,Female,2,56.58,1994.06,Month-to-month,Fiber optic,Electronic check,No,4,No,No,Yes
CUST03990,34.0,Male,2,114.96,3741.14,Two year,Fiber optic,Electronic check,No,1,No,Yes,No
CUST03991,54.0,Female,4,52.91,3004.09,Month-to-month,DSL,Electronic check,No,2,No,Yes,No
CUST03992,53.0,Male,1,29.49,458.82,Two year,No,Bank transfer,No,1,Yes,No,No
CUST03993,36.0,Male,5,119.68,8459.97,Month-to-month,DSL,Bank transfer,No,2,Yes,Yes,No
CUST03994,44.0,Male,6,46.78,3691.65,Month-to-month,No,Bank transfer,No,2,Yes,Yes,Yes
CUST03995,51.0,Male,8,105.13,11188.77,One year,Fiber optic,Mailed check,No,2,No,No,Yes
CUST03996,,Male,5,36.55,2338.48,Month-to-month,DSL,Mailed check,No,2,No,No,No
CUST03997,62.0,Female,2,93.14,3102.5,Two year,DSL,Credit card,Yes,3,Yes,No,No
CUST03998,64.0,Female,4,72.44,4007.4,Month-to-month,DSL,Mailed check,Yes,3,Yes,No,No
CUST03999,29.0,Male,3,118.09,4432.23,One year,DSL,Electronic check,No,1,Yes,Yes,No
CUST04000,38.0,Male,4,75.28,4024.38,Month-to-month,Fiber optic,Credit card,No,2,Yes,Yes,No
CUST04001,28.0,Female,7,22.5,1958.02,One year,DSL,Electronic check,No,3,Yes,Yes,No
CUST04002,56.0,Female,7,80.39,7150.76,One year,No,Credit card,No,1,Yes,Yes,No
CUST04003,45.0,Male,5,34.53,2251.94,One year,DSL,Mailed check,No,4,Yes,Yes,No
CUST04004,22.0,Female,0,99.85,621.49,Month-to-month,DSL,Bank transfer,No,4,Yes,No,No
CUST04005,34.0,Female,7,105.66,9678.79,Two year,No,Electronic check,No,2,Yes,No,No
CUST04006,37.0,Female,7,68.21,6226.26,Two year,Fiber optic,Credit card,No,1,Yes,No,No
CUST04007,58.0,Male,1,98.32,1320.33,Two year,Fiber optic,Bank transfer,No,0,No,Yes,No
CUST04008,63.0,Female,3,34.51,1561.84,One year,DSL,Electronic check,Yes,1,No,No,No
CUST04009,29.0,Female,1,69.21,1622.35,Month-to-month,DSL,Electronic check,No,5,No,Yes,Yes
CUST04010,23.0,Female,3,59.39,2425.22,Month-to-month,Fiber optic,Bank transfer,No,1,Yes,No,No
CUST04011,34.0,Female,9,81.13,9003.58,Two year,Fiber optic,Mailed check,No,3,Yes,No,No
CUST04012,68.0,Male,6,24.45,1930.08,Two year,DSL,Bank transfer,Yes,2,No,No,No
CUST04013,36.0,Female,8,95.21,9973.63,Month-to-month,Fiber optic,Mailed check,No,1,No,No,No
CUST04014,43.0,Female,7,27.91,2580.78,Month-to-month,No,Credit card,No,4,Yes,No,No
CUST04015,65.0,Female,8,85.65,8884.75,Two year,DSL,Mailed check,Yes,2,No,Yes,No
CUST04016,61.0,Male,7,21.85,1892.4,Month-to-month,No,Credit card,Yes,2,No,Yes,No
CUST04017,61.0,Male,1,103.19,2291.34,Month-to-month,DSL,Credit card,Yes,1,No,Yes,Yes
CUST04018,69.0,Male,6,37.47,2910.74,Two year,No,Credit card,Yes,4,No,Yes,No
CUST04019,49.0,Female,1,71.55,1104.46,Two year,No,Credit card,No,5,No,Yes,No
CUST04020,23.0,Female,10,46.15,5627.94,Two year,DSL,Electronic check,No,2,No,Yes,No
CUST04021,53.0,Female,1,92.26,1622.29,Month-to-month,No,Credit card,No,3,No,No,No
CUST04022,55.0,Male,3,52.14,2283.61,Month-to-month,Fiber optic,Electronic check,No,1,No,No,No
CUST04023,28.0,Female,0,92.46,769.19,One year,DSL,Electronic check,No,0,No,No,Yes
CUST04024,50.0,Female,4,48.49,2889.52,Month-to-month,Fiber optic,Credit card,No,1,Yes,Yes,Yes
CUST04025,41.0,Male,5,95.25,5970.71,Month-to-month,No,Mailed check,No,2,No,Yes,No
CUST04026,40.0,Female,8,23.06,2486.87,Two year,No,Mailed check,No,0,Yes,Yes,Yes
CUST04027,32.0,Female,9,48.33,5616.02,Two year,DSL,Bank transfer,No,1,Yes,No,Yes
CUST04028,44.0,Male,7,69.86,6287.16,Month-to-month,Fiber optic,Electronic check,No,2,Yes,No,No
CUST04029,28.0,Male,1,24.51,558.1,Month-to-month,DSL,Electronic check,No,3,No,No,No
CUST04030,68.0,Male,0,38.6,333.48,Month-to-month,Fiber optic,Mailed check,Yes,3,No,No,Yes
CUST04031,67.0,Male,1,113.45,1910.03,Month-to-month,Fiber optic,Electronic check,Yes,2,No,No,Yes
CUST04032,34.0,Male,6,117.68,9735.07,Month-to-month,DSL,Mailed check,No,1,No,No,No
CUST04033,68.0,Female,3,93.97,4165.95,Month-to-month,Fiber optic,Bank transfer,Yes,1,No,Yes,No
CUST04034,31.0,Male,9,45.22,5276.6,Month-to-month,No,Credit card,No,3,No,Yes,No
CUST04035,44.0,Female,4,46.05,2710.52,Two year,Fiber optic,Credit card,No,0,No,No,No
CUST04036,35.0,Female,6,84.58,6591.54,Month-to-month,No,Credit card,No,1,No,No,Yes
CUST04037,45.0,Male,2,31.76,1023.5,One year,DSL,Bank transfer,No,0,No,Yes,No
CUST04038,68.0,Male,9,114.83,13457.11,One year,No,Electronic check,Yes,3,Yes,No,No
CUST04039,64.0,Female,1,42.48,764.36,One year,DSL,Bank transfer,Yes,2,No,Yes,No
CUST04040,64.0,Female,6,119.96,8867.2,Two year,Fiber optic,Electronic check,Yes,3,No,No,No
CUST04041,21.0,Female,4,69.57,3999.29,One year,Fiber optic,Electronic check,No,2,No,No,Yes
CUST04042,24.0,Male,0,97.14,148.23,Two year,No,Credit card,No,1,Yes,No,Yes
CUST04043,62.0,Female,0,20.22,179.9,Month-to-month,DSL,Mailed check,Yes,2,No,No,Yes
CUST04044,52.0,Male,8,108.87,11651.23,One year,Fiber optic,Mailed check,No,4,No,Yes,Yes
CUST04045,65.0,Female,4,47.0,2482.38,Month-to-month,Fiber optic,Credit card,Yes,6,Yes,Yes,No
CUST04046,26.0,Female,0,86.79,184.23,Two year,DSL,Electronic check,No,1,No,No,No
CUST04047,25.0,Female,6,100.64,7604.51,Month-to-month,Fiber optic,Bank transfer,No,1,Yes,Yes,Yes
CUST04048,69.0,Male,8,36.41,3756.97,Month-to-month,Fiber optic,Credit card,Yes,2,Yes,No,No
CUST04049,62.0,Male,10,64.25,8440.47,One year,Fiber optic,Credit card,Yes,5,No,Yes,No
CUST04050,34.0,Female,0,69.38,460.34,Month-to-month,DSL,Bank transfer,No,1,No,Yes,Yes
CUST04051,34.0,Female,9,51.21,5645.4,One year,DSL,Electronic check,No,0,Yes,No,No
CUST04052,66.0,Female,3,68.18,2993.48,Two year,No,Credit card,Yes,2,No,Yes,No
CUST04053,50.0,Male,2,51.75,1710.92,Two year,Fiber optic,Credit card,No,3,Yes,No,No
CUST04054,49.0,Male,4,56.07,2990.0,Month-to-month,Fiber optic,Electronic check,No,3,No,Yes,Yes
CUST04055,25.0,Male,6,86.93,7035.82,Month-to-month,Fiber optic,Bank transfer,No,3,Yes,No,No
CUST04056,36.0,Male,7,83.26,7374.59,One year,DSL,Bank transfer,No,5,No,Yes,No
CUST04057,55.0,Male,1,43.23,937.23,One year,Fiber optic,Mailed check,No,0,Yes,No,No
CUST04058,20.0,Female,6,109.75,8423.51,One year,DSL,Mailed check,No,1,Yes,Yes,Yes
CUST04059,22.0,Female,0,106.28,405.69,One year,No,Bank transfer,No,3,Yes,No,No
CUST04060,30.0,Female,6,70.91,5862.2,One year,No,Mailed check,No,2,No,No,No
CUST04061,64.0,Male,7,63.33,5765.13,Month-to-month,No,Mailed check,Yes,4,Yes,Yes,Yes
CUST04062,63.0,Female,1,57.69,930.93,One year,Fiber optic,Electronic check,Yes,2,No,Yes,Yes
CUST04063,48.0,Male,8,90.73,9734.05,Month-to-month,Fiber optic,Credit card,No,3,No,Yes,Yes
CUST04064,33.0,Male,0,87.17,749.61,Month-to-month,No,Mailed check,No,2,Yes,No,No
CUST04065,67.0,Female,5,39.62,2513.01,One year,Fiber optic,Mailed check,Yes,5,Yes,No,Yes
CUST04066,49.0,Female,0,87.15,676.38,Month-to-month,Fiber optic,Electronic check,No,3,No,Yes,Yes
CUST04067,39.0,Male,2,45.24,1564.13,One year,Fiber optic,Bank transfer,No,0,Yes,Yes,No
CUST04068,46.0,Male,10,21.86,2812.46,Month-to-month,Fiber optic,Mailed check,No,0,Yes,Yes,No
CUST04069,39.0,Female,5,89.92,5727.22,Month-to-month,Fiber optic,Credit card,No,2,No,No,No
CUST04070,60.0,Male,2,84.48,2714.96,Month-to-month,Fiber optic,Mailed check,Yes,6,Yes,Yes,No
CUST04071,20.0,Male,7,61.08,5607.8,One year,Fiber optic,Credit card,No,4,No,No,No
CUST04072,27.0,Male,4,72.57,4211.18,Month-to-month,No,Bank transfer,No,5,Yes,No,Yes
CUST04073,59.0,Female,1,114.72,1716.15,One year,Fiber optic,Mailed check,No,3,Yes,No,No
CUST04074,38.0,Male,3,79.52,3554.22,One year,Fiber optic,Credit card,No,3,No,No,No
CUST04075,33.0,Male,8,85.79,8347.46,Month-to-month,DSL,Credit card,No,2,Yes,No,Yes
CUST04076,29.0,Male,3,26.39,1178.52,Two year,No,Credit card,No,2,No,No,Yes
CUST04077,19.0,Male,9,36.6,4376.07,Two year,DSL,Bank transfer,No,0,Yes,No,No
CUST04078,58.0,Male,9,50.1,5557.01,Two year,Fiber optic,Credit card,No,4,Yes,No,No
CUST04079,41.0,Male,7,73.94,6538.09,One year,No,Electronic check,No,1,No,No,No
CUST04080,52.0,Male,4,97.66,5411.5,Month-to-month,Fiber optic,Bank transfer,No,2,No,Yes,No
CUST04081,47.0,Female,10,52.12,6726.42,Month-to-month,DSL,Credit card,No,3,No,Yes,Yes
CUST04082,47.0,Female,10,55.64,6943.21,One year,DSL,Bank transfer,No,1,No,No,No
CUST04083,64.0,Female,9,45.62,5305.92,Month-to-month,No,Bank transfer,Yes,4,No,Yes,No
CUST04084,52.0,Male,0,45.46,495.15,One year,DSL,Electronic check,No,1,Yes,Yes,Yes
CUST04085,36.0,Female,6,114.89,9305.19,Month-to-month,DSL,Credit card,No,1,No,Yes,No
CUST04086,67.0,Female,2,83.55,2742.22,Month-to-month,Fiber optic,Bank transfer,Yes,3,No,No,No
CUST04087,25.0,Male,9,35.59,4028.85,One year,Fiber optic,Bank transfer,No,2,No,No,No
CUST04088,43.0,Female,7,92.22,8763.27,Month-to-month,Fiber optic,Credit card,No,2,No,Yes,Yes
CUST04089,66.0,Male,2,92.2,2586.26,Month-to-month,Fiber optic,Electronic check,Yes,4,No,No,Yes
CUST04090,57.0,Male,0,86.65,282.31,Two year,No,Mailed check,No,2,No,No,No
CUST04091,24.0,Male,4,33.47,1774.13,Month-to-month,No,Credit card,No,2,No,No,No
CUST04092,47.0,Female,1,60.8,1225.22,Month-to-month,Fiber optic,Mailed check,No,4,Yes,No,Yes
CUST04093,24.0,Male,10,30.68,4003.08,Month-to-month,DSL,Credit card,No,2,No,Yes,No
CUST04094,20.0,Female,3,101.66,3909.12,Month-to-month,Fiber optic,Credit card,No,4,Yes,Yes,Yes
CUST04095,18.0,Male,0,85.52,851.08,Month-to-month,Fiber optic,Bank transfer,No,3,Yes,Yes,No
CUST04096,53.0,Male,8,70.72,7492.15,One year,Fiber optic,Credit card,No,2,Yes,Yes,No
CUST04097,42.0,Female,5,54.3,3662.87,Two year,DSL,Electronic check,No,1,Yes,No,No
CUST04098,54.0,Male,7,38.42,3587.17,Two year,Fiber optic,Electronic check,No,3,No,No,No
CUST04099,18.0,Female,10,30.64,3768.74,Month-to-month,No,Credit card,No,4,No,No,Yes
CUST04100,32.0,Male,3,116.92,4544.15,One year,Fiber optic,Bank transfer,No,1,Yes,No,No
CUST04101,54.0,Male,8,39.96,4255.37,Two year,Fiber optic,Bank transfer,No,2,No,No,No
CUST04102,30.0,Male,1,25.99,480.29,Month-to-month,Fiber optic,Mailed check,No,1,Yes,No,No
CUST04103,57.0,Male,8,116.17,11582.77,Month-to-month,Fiber optic,Credit card,No,2,Yes,No,No
CUST04104,25.0,Male,4,74.9,4237.54,Two year,Fiber optic,Mailed check,No,4,Yes,No,No
CUST04105,22.0,Male,5,99.67,7057.7,One year,DSL,Bank transfer,No,6,Yes,No,Yes
CUST04106,26.0,Male,2,24.38,779.08,Month-to-month,Fiber optic,Electronic check,No,1,Yes,No,Yes
CUST04107,18.0,Male,3,76.69,3130.55,Month-to-month,Fiber optic,Bank transfer,No,1,No,Yes,No
CUST04108,53.0,Female,5,59.82,3967.0,Month-to-month,Fiber optic,Electronic check,No,3,No,Yes,No
CUST04109,52.0,Female,6,97.2,7899.93,Month-to-month,Fiber optic,Mailed check,No,3,No,No,Yes
CUST04110,19.0,Female,0,23.84,41.54,Month-to-month,DSL,Bank transfer,No,1,No,No,No
CUST04111,57.0,Male,6,60.17,4536.14,Month-to-month,Fiber optic,Electronic check,No,1,No,No,No
CUST04112,40.0,Female,0,99.91,608.29,One year,DSL,Mailed check,No,3,Yes,Yes,Yes
CUST04113,26.0,Female,4,72.27,4021.58,One year,DSL,Bank transfer,No,1,No,No,No
CUST04114,51.0,Male,5,75.0,4854.81,One year,Fiber optic,Credit card,No,1,Yes,Yes,No
CUST04115,63.0,Female,1,29.72,483.91,One year,Fiber optic,Bank transfer,Yes,1,No,No,No
CUST04116,31.0,Male,9,33.23,3637.2,Month-to-month,No,Mailed check,No,1,Yes,Yes,No
CUST04117,21.0,Female,8,87.7,8538.35,Month-to-month,No,Bank transfer,No,1,Yes,No,Yes
CUST04118,47.0,Female,9,87.5,9805.74,Month-to-month,DSL,Mailed check,No,2,Yes,Yes,No
CUST04119,48.0,Female,5,117.91,7880.58,Month-to-month,DSL,Electronic check,No,4,Yes,No,No
CUST04120,55.0,Female,6,91.2,7215.75,Two year,Fiber optic,Bank transfer,No,0,Yes,Yes,Yes
CUST04121,28.0,Female,9,69.32,7932.59,One year,No,Mailed check,No,3,Yes,No,No
CUST04122,52.0,Male,7,105.73,9463.75,Month-to-month,DSL,Mailed check,No,3,No,No,No
CUST04123,25.0,Female,10,30.45,3768.96,Month-to-month,Fiber optic,Credit card,No,0,No,No,No
CUST04124,20.0,Male,9,64.93,7363.56,Month-to-month,Fiber optic,Electronic check,No,5,Yes,Yes,No
CUST04125,31.0,Female,0,48.71,123.06,Month-to-month,Fiber optic,Credit card,No,1,Yes,Yes,Yes
CUST04126,30.0,Male,7,30.46,2627.72,Month-to-month,DSL,Credit card,No,4,No,Yes,No
CUST04127,62.0,Female,3,96.35,3882.84,Month-to-month,No,Bank transfer,Yes,2,Yes,Yes,Yes
CUST04128,49.0,Female,9,71.08,8525.96,Month-to-month,Fiber optic,Mailed check,No,2,No,No,No
CUST04129,51.0,Female,7,75.68,6704.6,Month-to-month,DSL,Mailed check,No,0,Yes,No,No
CUST04130,62.0,Female,5,61.13,4358.63,One year,DSL,Mailed check,Yes,1,No,No,Yes
CUST04131,36.0,Female,10,66.03,8274.54,One year,DSL,Bank transfer,No,1,Yes,Yes,No
CUST04132,55.0,Male,8,31.6,3217.8,Two year,Fiber optic,Bank transfer,No,0,No,No,No
CUST04133,33.0,Female,10,87.29,11327.42,Month-to-month,Fiber optic,Electronic check,No,3,No,Yes,No
CUST04134,19.0,Female,3,63.24,2405.02,Two year,DSL,Credit card,No,2,No,Yes,No
CUST04135,57.0,Male,1,101.68,1525.75,One year,Fiber optic,Electronic check,No,2,Yes,Yes,No
CUST04136,34.0,Female,1,39.63,939.72,Month-to-month,Fiber optic,Electronic check,No,1,No,No,Yes
CUST04137,51.0,Female,4,40.51,2210.43,Month-to-month,Fiber optic,Bank transfer,No,3,No,Yes,Yes
CUST04138,59.0,Female,9,84.58,9260.44,Month-to-month,Fiber optic,Mailed check,No,4,Yes,Yes,Yes
CUST04139,33.0,Female,8,104.6,10200.72,Month-to-month,Fiber optic,Bank transfer,No,2,Yes,Yes,No
CUST04140,55.0,Female,2,67.22,2351.33,Month-to-month,DSL,Bank transfer,No,3,Yes,Yes,No
CUST04141,19.0,Male,7,92.7,8770.07,Two year,Fiber optic,Bank transfer,No,5,No,Yes,Yes
CUST04142,19.0,Female,3,119.93,5042.14,Month-to-month,DSL,Electronic check,No,4,Yes,No,Yes
CUST04143,43.0,Male,5,119.03,7474.54,Month-to-month,Fiber optic,Mailed check,No,3,No,Yes,No
CUST04144,30.0,Female,9,94.43,11155.31,Month-to-month,No,Bank transfer,No,0,No,Yes,No
CUST04145,64.0,Female,5,93.96,6067.05,Month-to-month,DSL,Electronic check,Yes,4,No,Yes,No
CUST04146,48.0,Male,2,44.76,1325.33,Two year,DSL,Bank transfer,No,1,No,Yes,No
CUST04147,51.0,Female,4,103.35,5840.02,Two year,Fiber optic,Credit card,No,3,No,No,Yes
CUST04148,56.0,Female,2,60.51,1747.98,Month-to-month,DSL,Mailed check,No,0,Yes,Yes,No
CUST04149,20.0,Male,10,116.2,14863.77,Month-to-month,DSL,Electronic check,No,1,Yes,No,No
CUST04150,25.0,Female,10,28.14,3678.97,Two year,Fiber optic,Credit card,No,2,Yes,Yes,No
CUST04151,40.0,Female,0,63.58,621.25,Month-to-month,No,Bank transfer,No,3,Yes,Yes,No
CUST04152,31.0,Male,6,75.58,5834.6,One year,DSL,Credit card,No,5,Yes,Yes,No
CUST04153,44.0,Male,3,60.52,2430.93,Two year,No,Credit card,No,1,Yes,No,No
